submission_id,response1,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,understand,text,condition,sentence,target,age,response,comments,picture1,response3,education,languages,sex,RT,correct3,context,trial_number,startTime,attempts,picture,question3,fairprice,question2,size,response2,trial_name
1194,tuna,Fri Dec 06 2019 10:43:35 GMT-0500 (Eastern Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,,1,fish,susan,clownfish,,Please label the pictures below.,NA,NA,NA,56,NA,,warmup/tuna.jpg,fish,graduated_high_school,English,female,NA,fish,NA,3,1575647015219,3,NA,This is a ,1.50,These are both,NA,clownfish,warmup2
1194,NA,Fri Dec 06 2019 10:43:35 GMT-0500 (Eastern Standard Time),images/bird-parade3.png,28,NA,NA,That ,,1,birds,susan,NA,,You also see this one:,predicative,You say to your friend:,canary,56,canary,,NA,NA,graduated_high_school,English,female,,NA,You see the following:,1,1575647015219,NA,images/canary.png,NA,1.50, is small.,small,NA,main2
1194,NA,Fri Dec 06 2019 10:43:35 GMT-0500 (Eastern Standard Time),images/bird-parade2.png,28,NA,NA,That ,,1,birds,susan,NA,,You also see this one:,predicative,You say to your friend:,eagle,56,eagle,,NA,NA,graduated_high_school,English,female,,NA,You see the following:,2,1575647015219,NA,images/eagle.png,NA,1.50, is big.,big,NA,main2
1194,NA,Fri Dec 06 2019 10:43:35 GMT-0500 (Eastern Standard Time),images/fish-parade2.png,28,NA,NA,That ,,1,fish,susan,NA,,You also see this one:,predicative,You say to your friend:,tuna,56,tuna,,NA,NA,graduated_high_school,English,female,,NA,You see the following:,3,1575647015219,NA,images/tuna.png,NA,1.50, is big.,big,NA,main2
1213,dandelion,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,,2,flowers,elizabeth,sunflower,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/dandelion.jpg,flowers,,English,,NA,flowers,NA,1,1575648664649,1,NA,This is a ,1.00,These are both,NA,sunflower,warmup1
1213,pug,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,,2,dogs,elizabeth,great dane,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/pug.jpg,dogs,,English,,NA,dogs,NA,2,1575648664649,1,NA,This is a ,1.00,These are both,NA,great dane,warmup1
1213,trout,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,,2,fish,elizabeth,clownfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/tuna.jpg,fish,,English,,NA,fish,NA,3,1575648664649,1,NA,This is a ,1.00,These are both,NA,clownfish,warmup1
1213,tuna,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,,2,fish,elizabeth,clownfish,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/tuna.jpg,fish,,English,,NA,fish,NA,3,1575648664649,2,NA,This is a ,1.00,These are both,NA,clownfish,warmup1
1213,NA,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),images/flower-parade2.png,28,NA,NA,That ,,2,flowers,elizabeth,NA,,You also see this one:,predicative,You say to your friend:,sunflower,,sunflower,,NA,NA,,English,,,NA,You see the following:,1,1575648664649,NA,images/sunflower.png,NA,1.00, is big.,big,NA,main1
1213,NA,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),images/dog-parade2.png,28,NA,NA,That ,,2,dogs,elizabeth,NA,,You also see this one:,predicative,You say to your friend:,great dane,,dog,,NA,NA,,English,,,NA,You see the following:,2,1575648664649,NA,images/great-dane.png,NA,1.00, is big.,big,NA,main1
1213,NA,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),images/fish-parade2.png,28,NA,NA,That ,,2,fish,elizabeth,NA,,You also see this one:,predicative,You say to your friend:,tuna,,tuna,,NA,NA,,English,,,NA,You see the following:,3,1575648664649,NA,images/tuna.png,NA,1.00, is big.,big,NA,main1
1213,hummingbird,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,,2,birds,elizabeth,eagle,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/colibri.jpg,birds,,English,,NA,birds,NA,1,1575648664649,1,NA,This is an ,1.00,These are both,NA,eagle,warmup2
1213,chihuahua,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,,2,dogs,elizabeth,doberman,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/chihuahua.jpg,dogs,,English,,NA,dogs,NA,2,1575648664649,1,NA,This is a ,1.00,These are both,NA,doberman,warmup2
1213,daisy,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),NA,28,warmup/peony.png,daisy,This is a ,,2,flowers,elizabeth,peony,,Please label the pictures below.,NA,NA,NA,,NA,,warmup/daisy.png,flowers,,English,,NA,flowers,NA,3,1575648664649,1,NA,This is a ,1.00,These are both,NA,peony,warmup2
1213,NA,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),images/dog-parade.png,28,NA,NA,That ,,2,dogs,elizabeth,NA,,You also see this one:,predicative,You say to your friend:,chihuahua,,chihuahua,,NA,NA,,English,,,NA,You see the following:,1,1575648664649,NA,images/chihuahua.png,NA,1.00, is small.,small,NA,main2
1213,NA,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),images/bird-parade2.png,28,NA,NA,That ,,2,birds,elizabeth,NA,,You also see this one:,predicative,You say to your friend:,hummingbird,,hummingbird,,NA,NA,,English,,,NA,You see the following:,2,1575648664649,NA,images/hummingbird.png,NA,1.00, is small.,small,NA,main2
1213,NA,Fri Dec 06 2019 11:11:04 GMT-0500 (Eastern Standard Time),images/flower-parade.png,28,NA,NA,That ,,2,flowers,elizabeth,NA,,You also see this one:,predicative,You say to your friend:,daisy,,daisy,,NA,NA,,English,,,NA,You see the following:,3,1575648664649,NA,images/daisy.png,NA,1.00, is small.,small,NA,main2
1240,Small dog,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,,,dogs,Elizabeth,doberman,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/chihuahua.jpg,DOGS,,,,NA,dogs,NA,1,1575649047064,1,NA,This is a ,,These are both,NA,Big dog,warmup1
1240,Chihuahua,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/doberman.png,chihuahua,This is a ,,,dogs,Elizabeth,doberman,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/chihuahua.jpg,DOGS,,,,NA,dogs,NA,1,1575649047064,2,NA,This is a ,,These are both,NA,doberman,warmup1
1240,Anna paravai,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,,,birds,Elizabeth,sparrow,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/goose.png,Birds,,,,NA,birds,NA,2,1575649047064,1,NA,This is a ,,These are both,NA,Squrrle,warmup1
1240,goose,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/sparrow.jpg,goose,This is a ,,,birds,Elizabeth,sparrow,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/goose.png,Birds,,,,NA,birds,NA,2,1575649047064,2,NA,This is a ,,These are both,NA,Sparrow,warmup1
1240,Sward fish,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,,fish,Elizabeth,goldfish,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/swordfish.jpg,fish,,,,NA,fish,NA,3,1575649047064,1,NA,This is a ,,These are both,NA,Colwn fish,warmup1
1240,Swardfish,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,,fish,Elizabeth,goldfish,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/swordfish.jpg,fish,,,,NA,fish,NA,3,1575649047064,2,NA,This is a ,,These are both,NA,goldfish,warmup1
1240,Swordfish,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/goldfish.png,swordfish,This is a ,,,fish,Elizabeth,goldfish,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/swordfish.jpg,fish,,,,NA,fish,NA,3,1575649047064,3,NA,This is a ,,These are both,NA,goldfish,warmup1
1240,NA,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),images/bird-parade.png,28,NA,NA,That ,,,birds,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,goose,25,birds,,NA,NA,,,,,NA,You see the following:,1,1575649047064,NA,images/goose.png,NA,, is big.,big,NA,main1
1240,NA,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),images/fish-parade.png,28,NA,NA,That ,,,fish,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,goldfish,25,oldfish,,NA,NA,,,,,NA,You see the following:,2,1575649047064,NA,images/goldfish.png,NA,, is small.,small,NA,main1
1240,NA,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),images/dog-parade.png,28,NA,NA,That ,,,dogs,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,doberman,25,daberman,,NA,NA,,,,,NA,You see the following:,3,1575649047064,NA,images/doberman.png,NA,, is big.,big,NA,main1
1240,Squrrle,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,,,birds,Elizabeth,eagle,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/colibri.jpg,Birds,,,,NA,birds,NA,1,1575649047064,1,NA,This is an ,,These are both,NA,Eagle,warmup2
1240,hummingbird,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,,,birds,Elizabeth,eagle,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/colibri.jpg,Birds,,,,NA,birds,NA,1,1575649047064,2,NA,This is an ,,These are both,NA,Eagle,warmup2
1240,Bigtree,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,,,trees,Elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/sequoia.jpg,Trees,,,,NA,trees,NA,2,1575649047064,1,NA,This is a ,,These are both,NA,smailltree,warmup2
1240,redwood,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,,,trees,Elizabeth,bonsai,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/sequoia.jpg,Trees,,,,NA,trees,NA,2,1575649047064,2,NA,This is a ,,These are both,NA,bonsai,warmup2
1240,Pug,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,,,dogs,Elizabeth,great dane,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/pug.jpg,Dogs,,,,NA,dogs,NA,3,1575649047064,1,NA,This is a ,,These are both,NA,Labrador,warmup2
1240,Pug,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,,,dogs,Elizabeth,great dane,yes,Please label the pictures below.,NA,NA,NA,25,NA,,warmup/pug.jpg,Dogs,,,,NA,dogs,NA,3,1575649047064,2,NA,This is a ,,These are both,NA,great dane,warmup2
1240,NA,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),images/dog-parade2.png,28,NA,NA,That ,,,dogs,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,great dane,25,greatdane,,NA,NA,,,,,NA,You see the following:,1,1575649047064,NA,images/great-dane.png,NA,, is big.,big,NA,main2
1240,NA,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),images/bird-parade2.png,28,NA,NA,That ,,,birds,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,hummingbird,25,Hummingbird,,NA,NA,,,,,NA,You see the following:,2,1575649047064,NA,images/hummingbird.png,NA,, is small.,small,NA,main2
1240,NA,Fri Dec 06 2019 08:17:27 GMT-0800 (Pacific Standard Time),images/tree-parade.png,28,NA,NA,That ,,,trees,Elizabeth,NA,yes,You also see this one:,predicative,You say to your friend:,bonsai,25,tree,,NA,NA,,,,,NA,You see the following:,3,1575649047064,NA,images/bonsai.png,NA,, is small.,small,NA,main2
1162,tree,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no issues,1,trees,Margaret,bonsai,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/sequoia.jpg,trees,graduated_high_school,spanish,male,NA,trees,NA,1,1575647720387,1,NA,This is a ,1.00,These are both,NA,bonsai,warmup1
1162,tree,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no issues,1,trees,Margaret,bonsai,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/sequoia.jpg,trees,graduated_high_school,spanish,male,NA,trees,NA,1,1575647720387,2,NA,This is a ,1.00,These are both,NA,tree,warmup1
1162,redwood,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/bonsai.jpg,redwood|sequoia,This is a ,no issues,1,trees,Margaret,bonsai,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/sequoia.jpg,trees,graduated_high_school,spanish,male,NA,trees,NA,1,1575647720387,3,NA,This is a ,1.00,These are both,NA,bonsai,warmup1
1162,bulldog,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,no issues,1,dogs,Margaret,great dane,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/pug.jpg,dogs,graduated_high_school,spanish,male,NA,dogs,NA,2,1575647720387,1,NA,This is a ,1.00,These are both,NA,dog,warmup1
1162,bulldog,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,no issues,1,dogs,Margaret,great dane,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/pug.jpg,dogs,graduated_high_school,spanish,male,NA,dogs,NA,2,1575647720387,2,NA,This is a ,1.00,These are both,NA,dog,warmup1
1162,bulldog,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,no issues,1,dogs,Margaret,great dane,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/pug.jpg,dogs,graduated_high_school,spanish,male,NA,dogs,NA,2,1575647720387,3,NA,This is a ,1.00,These are both,NA,dog,warmup1
1162,bulldog,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,no issues,1,dogs,Margaret,great dane,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/pug.jpg,dogs,graduated_high_school,spanish,male,NA,dogs,NA,2,1575647720387,4,NA,This is a ,1.00,These are both,NA,dog,warmup1
1162,bulldog,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,no issues,1,dogs,Margaret,great dane,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/pug.jpg,dogs,graduated_high_school,spanish,male,NA,dogs,NA,2,1575647720387,5,NA,This is a ,1.00,These are both,NA,dane,warmup1
1162,bulldog,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,no issues,1,dogs,Margaret,great dane,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/pug.jpg,dogs,graduated_high_school,spanish,male,NA,dogs,NA,2,1575647720387,6,NA,This is a ,1.00,These are both,NA,dane,warmup1
1162,pug,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,no issues,1,dogs,Margaret,great dane,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/pug.jpg,dogs,graduated_high_school,spanish,male,NA,dogs,NA,2,1575647720387,7,NA,This is a ,1.00,These are both,NA,great dane,warmup1
1162,hummingbird,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,no issues,1,birds,Margaret,eagle,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/colibri.jpg,birds,graduated_high_school,spanish,male,NA,birds,NA,3,1575647720387,1,NA,This is an ,1.00,These are both,NA,eagle,warmup1
1162,NA,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),images/bird-parade2.png,28,NA,NA,That ,no issues,1,birds,Margaret,NA,yes,You also see this one:,predicative,You say to your friend:,eagle,28,eagle,,NA,NA,graduated_high_school,spanish,male,,NA,You see the following:,1,1575647720387,NA,images/eagle.png,NA,1.00, is big.,big,NA,main1
1162,NA,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),images/tree-parade.png,28,NA,NA,That ,no issues,1,trees,Margaret,NA,yes,You also see this one:,predicative,You say to your friend:,bonsai,28,bonsai,,NA,NA,graduated_high_school,spanish,male,,NA,You see the following:,2,1575647720387,NA,images/bonsai.png,NA,1.00, is small.,small,NA,main1
1162,NA,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),images/dog-parade2.png,28,NA,NA,That ,no issues,1,dogs,Margaret,NA,yes,You also see this one:,predicative,You say to your friend:,great dane,28,great dane,,NA,NA,graduated_high_school,spanish,male,,NA,You see the following:,3,1575647720387,NA,images/great-dane.png,NA,1.00, is big.,big,NA,main1
1162,salmon,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,no issues,1,fish,Margaret,clownfish,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/tuna.jpg,fish,graduated_high_school,spanish,male,NA,fish,NA,1,1575647720387,1,NA,This is a ,1.00,These are both,NA,clown fish,warmup2
1162,tuna,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/clownfish.jpg,tuna,This is a ,no issues,1,fish,Margaret,clownfish,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/tuna.jpg,fish,graduated_high_school,spanish,male,NA,fish,NA,1,1575647720387,2,NA,This is a ,1.00,These are both,NA,clownfish,warmup2
1162,swan,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,no issues,1,birds,Margaret,canary,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/swan.jpg,birds,graduated_high_school,spanish,male,NA,birds,NA,2,1575647720387,1,NA,This is a ,1.00,These are both,NA,finch,warmup2
1162,swan,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/canary.jpg,swan,This is a ,no issues,1,birds,Margaret,canary,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/swan.jpg,birds,graduated_high_school,spanish,male,NA,birds,NA,2,1575647720387,2,NA,This is a ,1.00,These are both,NA,canary,warmup2
1162,dendelion,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,no issues,1,flowers,Margaret,sunflower,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/dandelion.jpg,flowers,graduated_high_school,spanish,male,NA,flowers,NA,3,1575647720387,1,NA,This is a ,1.00,These are both,NA,sunflower,warmup2
1162,dandelion,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),NA,28,warmup/sunflower.png,dandelion,This is a ,no issues,1,flowers,Margaret,sunflower,yes,Please label the pictures below.,NA,NA,NA,28,NA,,warmup/dandelion.jpg,flowers,graduated_high_school,spanish,male,NA,flowers,NA,3,1575647720387,2,NA,This is a ,1.00,These are both,NA,sunflower,warmup2
1162,NA,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),images/bird-parade3.png,28,NA,NA,That ,no issues,1,birds,Margaret,NA,yes,You also see this one:,predicative,You say to your friend:,swan,28,swan,,NA,NA,graduated_high_school,spanish,male,,NA,You see the following:,1,1575647720387,NA,images/swan.png,NA,1.00, is big.,big,NA,main2
1162,NA,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),images/fish-parade2.png,28,NA,NA,That ,no issues,1,fish,Margaret,NA,yes,You also see this one:,predicative,You say to your friend:,clownfish,28,clownfish,,NA,NA,graduated_high_school,spanish,male,,NA,You see the following:,2,1575647720387,NA,images/clownfish.png,NA,1.00, is small.,small,NA,main2
1162,NA,Fri Dec 06 2019 07:55:20 GMT-0800 (Pacific Standard Time),images/flower-parade2.png,28,NA,NA,That ,no issues,1,flowers,Margaret,NA,yes,You also see this one:,predicative,You say to your friend:,dandelion,28,dandelion,,NA,NA,graduated_high_school,spanish,male,,NA,You see the following:,3,1575647720387,NA,images/dandelion.png,NA,1.00, is small.,small,NA,main2
1290,hummingbird,Mon Dec 09 2019 15:20:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/eagle.jpg,hummingbird,This is a ,,2,birds,Jessica,eagle,yes,Please label the pictures below.,NA,NA,NA,42,NA,,warmup/colibri.jpg,birds,higher_degree,English,female,NA,birds,NA,1,1575922811732,1,NA,This is an ,,These are both,NA,eagle,warmup1
1290,pug,Mon Dec 09 2019 15:20:11 GMT-0500 (Eastern Standard Time),NA,28,warmup/great-dane.jpg,pug,This is a ,,2,dogs,Jessica,great dane,yes,Please label the pictures below.,NA,NA,NA,42,NA,,warmup/pug.jpg,dogs,higher_degree,English,female,NA,dogs,NA,2,1575922811732,1,NA,This is a ,,These are both,NA,great dane,warmup1
